"Date","Demographic.Level","Not.at.all","Somewhat","Moderately","Very","Extremely"
"29.11.24","Female 18-24",17,22,6,15,40
"29.11.24","Female 25-34",18,23,6,15,37
"29.11.24","Female 35-54",19,24,7,15,35
"29.11.24","Female 55+",21,25,7,15,33
"29.11.24","Male 18-24",21,24,6,15,34
"29.11.24","Male 25-34",22,25,7,15,32
"29.11.24","Male 35-54",22,25,7,15,31
"29.11.24","Male 55+",22,25,7,15,31
"29.11.24","Female Asian",15,21,6,15,42
"29.11.24","Female Black",17,22,6,15,39
"29.11.24","Female Mixed",23,26,7,14,30
"29.11.24","Female Other",19,24,7,15,36
"29.11.24","Female White",19,24,7,15,36
"29.11.24","Male Asian",18,23,6,15,38
"29.11.24","Male Black",19,24,7,15,35
"29.11.24","Male Mixed",27,27,6,14,26
"29.11.24","Male Other",23,26,7,15,30
"29.11.24","Male White",22,25,7,15,31
"29.11.24","Female Conservatives",19,24,7,15,35
"29.11.24","Female Greens",32,28,6,12,22
"29.11.24","Female Labour",17,22,6,15,39
"29.11.24","Female Liberal Democrats",17,23,6,15,38
"29.11.24","Female Other",18,23,7,15,36
"29.11.24","Female Reform UK",16,22,6,16,40
"29.11.24","Female SNP/Plaid",20,24,7,15,34
"29.11.24","Male Conservatives",21,25,7,15,32
"29.11.24","Male Greens",36,28,6,11,18
"29.11.24","Male Labour",20,24,7,15,34
"29.11.24","Male Liberal Democrats",20,24,7,15,34
"29.11.24","Male Other",22,25,7,15,31
"29.11.24","Male Reform UK",19,24,7,15,35
"29.11.24","Male SNP/Plaid",21,25,7,15,32
"29.11.24","18-24 Asian",15,20,6,15,43
"29.11.24","18-24 Black",17,22,6,15,39
"29.11.24","18-24 Mixed",25,25,6,14,29
"29.11.24","18-24 Other",23,24,6,14,33
"29.11.24","18-24 White",19,23,6,15,37
"29.11.24","25-34 Asian",16,22,6,15,40
"29.11.24","25-34 Black",19,23,6,15,37
"29.11.24","25-34 Mixed",24,26,7,14,29
"29.11.24","25-34 Other",19,24,7,15,35
"29.11.24","25-34 White",21,24,7,15,34
"29.11.24","35-54 Asian",17,22,6,15,38
"29.11.24","35-54 Black",17,23,7,16,38
"29.11.24","35-54 Mixed",25,26,7,14,28
"29.11.24","35-54 Other",21,25,7,15,33
"29.11.24","35-54 White",21,25,7,15,32
"29.11.24","55+ Asian",17,23,7,16,38
"29.11.24","55+ Black",19,24,7,15,36
"29.11.24","55+ Mixed",27,27,7,14,26
"29.11.24","55+ Other",22,25,7,15,31
"29.11.24","55+ White",22,25,7,15,31
"29.11.24","18-24 Conservatives",15,21,6,16,41
"29.11.24","18-24 Greens",32,28,6,12,22
"29.11.24","18-24 Labour",16,21,6,16,41
"29.11.24","18-24 Liberal Democrats",16,22,6,16,41
"29.11.24","18-24 Other",17,22,7,16,38
"29.11.24","18-24 Reform UK",14,20,6,16,43
"29.11.24","18-24 SNP/Plaid",18,23,7,15,37
"29.11.24","25-34 Conservatives",18,23,7,15,36
"29.11.24","25-34 Greens",35,28,6,12,19
"29.11.24","25-34 Labour",18,23,7,15,36
"29.11.24","25-34 Liberal Democrats",18,23,7,15,37
"29.11.24","25-34 Other",21,25,7,15,33
"29.11.24","25-34 Reform UK",17,22,6,16,39
"29.11.24","25-34 SNP/Plaid",21,25,7,15,33
"29.11.24","35-54 Conservatives",20,24,7,15,34
"29.11.24","35-54 Greens",37,28,6,11,18
"29.11.24","35-54 Labour",20,24,7,15,34
"29.11.24","35-54 Liberal Democrats",20,24,7,15,34
"29.11.24","35-54 Other",22,26,7,15,31
"29.11.24","35-54 Reform UK",18,23,7,15,36
"29.11.24","35-54 SNP/Plaid",22,25,7,15,31
"29.11.24","55+ Conservatives",21,25,7,15,32
"29.11.24","55+ Greens",41,28,5,10,16
"29.11.24","55+ Labour",21,25,7,15,32
"29.11.24","55+ Liberal Democrats",21,25,7,15,32
"29.11.24","55+ Other",24,26,7,14,29
"29.11.24","55+ Reform UK",19,24,7,15,35
"29.11.24","55+ SNP/Plaid",23,26,7,15,29
"29.11.24","Asian Conservatives",16,22,6,16,39
"29.11.24","Asian Greens",29,27,6,13,24
"29.11.24","Asian Labour",15,21,6,16,42
"29.11.24","Asian Liberal Democrats",15,21,6,16,42
"29.11.24","Asian Other",14,20,6,16,44
"29.11.24","Asian Reform UK",14,21,6,16,43
"29.11.24","Asian SNP/Plaid",15,21,6,16,41
"29.11.24","Black Conservatives",18,24,7,15,36
"29.11.24","Black Greens",30,28,6,13,23
"29.11.24","Black Labour",16,22,6,16,40
"29.11.24","Black Liberal Democrats",17,22,6,16,39
"29.11.24","Black Other",NA,NA,NA,NA,NA
"29.11.24","Black Reform UK",16,22,6,16,40
"29.11.24","Black SNP/Plaid",NA,NA,NA,NA,NA
"29.11.24","Mixed Conservatives",26,27,7,14,26
"29.11.24","Mixed Greens",38,28,6,11,17
"29.11.24","Mixed Labour",23,26,7,14,30
"29.11.24","Mixed Liberal Democrats",20,25,7,15,33
"29.11.24","Mixed Other",NA,NA,NA,NA,NA
"29.11.24","Mixed Reform UK",24,26,7,14,29
"29.11.24","Mixed SNP/Plaid",NA,NA,NA,NA,NA
"29.11.24","Other Conservatives",21,25,7,15,32
"29.11.24","Other Greens",35,28,6,12,19
"29.11.24","Other Labour",20,24,7,15,35
"29.11.24","Other Liberal Democrats",NA,NA,NA,NA,NA
"29.11.24","Other Other",NA,NA,NA,NA,NA
"29.11.24","Other Reform UK",21,25,7,15,33
"29.11.24","Other SNP/Plaid",NA,NA,NA,NA,NA
"29.11.24","White Conservatives",21,25,7,15,33
"29.11.24","White Greens",35,28,6,12,19
"29.11.24","White Labour",19,24,7,15,36
"29.11.24","White Liberal Democrats",19,24,7,15,35
"29.11.24","White Other",20,24,7,15,33
"29.11.24","White Reform UK",18,23,7,15,37
"29.11.24","White SNP/Plaid",21,25,7,15,33
