"Date","Demographic.Level","Never","Rarely","Sometimes","Very.often","Always"
"29.11.24","Female 35-54",3,31,30,25,10
"29.11.24","Female 55+",5,37,30,21,7
"29.11.24","Male 18-24",2,19,27,34,18
"29.11.24","Male 25-34",2,21,28,32,16
"29.11.24","Male 35-54",2,21,28,33,16
"29.11.24","Male 55+",4,35,30,23,8
"29.11.24","Female Asian",2,21,28,33,16
"29.11.24","Female Black",1,13,23,38,26
"29.11.24","Female Mixed",1,17,26,36,20
"29.11.24","Female Other",2,22,29,32,16
"29.11.24","Female White",3,31,30,26,10
"29.11.24","Male Asian",1,17,25,36,21
"29.11.24","Male Black",1,10,19,38,32
"29.11.24","Male Mixed",1,14,23,37,24
"29.11.24","Male Other",2,19,27,34,19
"29.11.24","Male White",3,26,30,29,13
"29.11.24","Female Conservatives",4,31,30,25,10
"29.11.24","Female Greens",4,33,30,24,9
"29.11.24","Female Labour",3,26,29,29,13
"29.11.24","Female Liberal Democrats",3,27,29,29,13
"29.11.24","Female Other",6,41,29,19,6
"29.11.24","Female Reform UK",3,30,30,26,11
"29.11.24","Female SNP/Plaid",3,31,30,25,10
"29.11.24","Male Conservatives",3,27,29,28,13
"29.11.24","Male Greens",3,26,30,29,12
"29.11.24","Male Labour",2,22,28,32,16
"29.11.24","Male Liberal Democrats",2,21,28,32,17
"29.11.24","Male Other",4,35,30,23,8
"29.11.24","Male Reform UK",3,26,29,29,13
"29.11.24","Male SNP/Plaid",2,22,28,32,15
"29.11.24","18-24 Asian",1,16,25,36,22
"29.11.24","18-24 Black",1,9,18,38,34
"29.11.24","18-24 Mixed",1,13,23,38,25
"29.11.24","18-24 Other",1,15,25,37,22
"29.11.24","18-24 White",2,24,29,31,14
"29.11.24","25-34 Asian",1,15,25,37,22
"29.11.24","25-34 Black",1,9,18,39,33
"29.11.24","25-34 Mixed",1,12,22,39,27
"29.11.24","25-34 Other",1,14,24,38,23
"29.11.24","25-34 White",2,24,30,31,14
"29.11.24","35-54 Asian",2,18,27,35,18
"29.11.24","35-54 Black",1,11,20,38,30
"29.11.24","35-54 Mixed",1,15,25,37,22
"29.11.24","35-54 Other",2,18,27,35,19
"29.11.24","35-54 White",3,28,30,28,11
"29.11.24","55+ Asian",3,26,31,29,11
"29.11.24","55+ Black",1,17,27,36,19
"29.11.24","55+ Mixed",2,23,30,32,14
"29.11.24","55+ Other",3,27,31,28,11
"29.11.24","55+ White",5,38,30,20,7
"29.11.24","18-24 Conservatives",2,21,29,33,16
"29.11.24","18-24 Greens",3,26,30,29,12
"29.11.24","18-24 Labour",2,20,28,33,17
"29.11.24","18-24 Liberal Democrats",2,19,27,34,18
"29.11.24","18-24 Other",4,33,31,24,9
"29.11.24","18-24 Reform UK",2,22,29,32,15
"29.11.24","18-24 SNP/Plaid",2,19,28,34,17
"29.11.24","25-34 Conservatives",2,20,28,33,16
"29.11.24","25-34 Greens",3,28,30,27,11
"29.11.24","25-34 Labour",2,20,28,33,17
"29.11.24","25-34 Liberal Democrats",2,20,28,33,17
"29.11.24","25-34 Other",4,35,31,22,8
"29.11.24","25-34 Reform UK",2,22,29,32,16
"29.11.24","25-34 SNP/Plaid",2,22,30,32,14
"29.11.24","35-54 Conservatives",2,24,29,30,14
"29.11.24","35-54 Greens",4,35,30,23,8
"29.11.24","35-54 Labour",2,25,29,30,14
"29.11.24","35-54 Liberal Democrats",2,24,29,30,14
"29.11.24","35-54 Other",5,40,29,19,6
"29.11.24","35-54 Reform UK",3,26,29,29,13
"29.11.24","35-54 SNP/Plaid",3,27,30,28,12
"29.11.24","55+ Conservatives",4,35,30,23,8
"29.11.24","55+ Greens",7,46,27,15,4
"29.11.24","55+ Labour",4,35,30,23,8
"29.11.24","55+ Liberal Democrats",4,35,30,23,8
"29.11.24","55+ Other",9,51,25,12,3
"29.11.24","55+ Reform UK",4,36,30,21,8
"29.11.24","55+ SNP/Plaid",5,38,30,20,7
"29.11.24","Asian Conservatives",2,22,28,32,16
"29.11.24","Asian Greens",2,21,29,33,16
"29.11.24","Asian Labour",2,17,26,35,20
"29.11.24","Asian Liberal Democrats",2,17,26,35,20
"29.11.24","Asian Other",2,24,30,31,13
"29.11.24","Asian Reform UK",2,20,28,33,17
"29.11.24","Asian SNP/Plaid",1,11,22,39,27
"29.11.24","Black Conservatives",1,14,23,37,25
"29.11.24","Black Greens",1,12,22,38,26
"29.11.24","Black Labour",1,10,19,38,32
"29.11.24","Black Liberal Democrats",1,11,20,38,31
"29.11.24","Black Other",NA,NA,NA,NA,NA
"29.11.24","Black Reform UK",1,13,23,37,26
"29.11.24","Black SNP/Plaid",NA,NA,NA,NA,NA
"29.11.24","Mixed Conservatives",2,18,27,34,19
"29.11.24","Mixed Greens",1,16,26,36,20
"29.11.24","Mixed Labour",1,14,24,37,24
"29.11.24","Mixed Liberal Democrats",1,11,21,38,29
"29.11.24","Mixed Other",NA,NA,NA,NA,NA
"29.11.24","Mixed Reform UK",2,17,26,35,20
"29.11.24","Mixed SNP/Plaid",NA,NA,NA,NA,NA
"29.11.24","Other Conservatives",2,22,29,32,15
"29.11.24","Other Greens",1,17,27,36,19
"29.11.24","Other Labour",2,18,26,35,19
"29.11.24","Other Liberal Democrats",NA,NA,NA,NA,NA
"29.11.24","Other Other",NA,NA,NA,NA,NA
"29.11.24","Other Reform UK",3,28,31,28,11
"29.11.24","Other SNP/Plaid",NA,NA,NA,NA,NA
"29.11.24","White Conservatives",4,31,30,25,10
"29.11.24","White Greens",4,32,31,25,9
"29.11.24","White Labour",3,26,30,29,13
"29.11.24","White Liberal Democrats",3,26,30,29,13
"29.11.24","White Other",5,39,30,20,7
"29.11.24","White Reform UK",3,30,30,26,11
"29.11.24","White SNP/Plaid",3,26,29,29,13
